range: +/- 4.096V
rate: 128 SPS
mux: AIN0 - AIN3
mode: Single
raw: [10010011 10000011]
Modulator output = 0
Waiting 10s...
temp reading fn
zero crossing function
0,29.9375,0
5001,29.5625,0
10001,29.5625,0.05
15002,29.5625,0.05
20003,29.5625,0.05
25003,29.5625,0.05
30004,29.5625,0.05
35005,29.5625,0.05
40005,29.5625,0.05
45006,29.5625,0.05
50007,29.75,0.05
55008,29.8125,0.05
60008,29.875,0.05
65009,30,0.05
70010,30.0625,0.05
75011,30.1875,0.05
80011,30.25,0.05
85012,30.375,0.05
90013,30.4375,0.05
95014,30.625,0.05
100014,30.75,0.05
105015,30.9375,0.05
110016,30.9375,0.05
115017,31.125,0.05
120017,31.3125,0.05
125018,31.3125,0.05
130019,31.5,0.05
135020,31.6875,0.05
140020,31.6875,0.05
145021,31.875,0.05
150022,31.875,0.05
155023,32,0.05
160024,32.25,0.05
165024,32.25,0.05
170025,32.4375,0.05
175026,32.5,0.05
180027,32.6875,0.05
185027,32.6875,0.05
190028,32.875,0.05
195029,33,0.05
200030,33,0.05
205030,33.1875,0.05
210031,33.25,0.05
215032,33.4375,0.05
220033,33.5,0.05
225033,33.75,0.05
230034,33.8125,0.05
235035,33.8125,0.05
240035,33.9375,0.05
245036,34,0.05
250037,34.125,0.05
255038,34.1875,0.05
260038,34.375,0.05
265039,34.375,0.05
270040,34.5,0.05
275040,34.75,0.05
280041,34.75,0.05
285042,34.75,0.05
290043,34.9375,0.05
295043,34.9375,0.05
300044,35.125,0.05
305045,35.3125,0.05
310046,35.3125,0.05
315047,35.4375,0.05
320047,35.5625,0.05
325048,35.75,0.05
330049,35.75,0.05
335050,35.9375,0.05
340050,35.9375,0.05
345051,36.0625,0.05
350052,36.125,0.05
355053,36.3125,0.05
360053,36.3125,0.05
365054,36.4375,0.05
370055,36.5,0.05
375056,36.5,0.05
380056,36.6875,0.05
385057,36.6875,0.05
390058,36.75,0.05
395058,36.875,0.05
400059,37.0625,0.05
405060,37.0625,0.05
410060,37.0625,0.05
415061,37.25,0.05
420062,37.25,0.05
425062,37.3125,0.05
430063,37.4375,0.05
435064,37.5,0.05
440065,37.625,0.05
445065,37.625,0.05
450066,37.8125,0.05
455067,37.8125,0.05
460068,37.875,0.05
465068,38,0.05
470069,38,0.05
475070,38.1875,0.05
480070,38.1875,0.05
485071,38.375,0.05
490072,38.375,0.05
495073,38.375,0.05
500074,38.5625,0.05
505075,38.5625,0.05
510076,38.625,0.05
515076,38.8125,0.05
520077,38.8125,0.05
525078,38.875,0.05
530079,39,0.05
535079,39,0.05
540080,39.1875,0.05
545081,39.1875,0.05
550081,39.25,0.05
555082,39.375,0.05
560083,39.375,0.05
565084,39.5,0.05
570085,39.5625,0.05
575085,39.625,0.05
580086,39.75,0.05
585087,39.75,0.05
590087,39.8125,0.05
595088,39.9375,0.05
600089,39.9375,0.05
605089,40,0.05
610090,40.25,0.05
615091,40.3125,0.05
620092,40.375,0.05
625093,40.375,0.05
630093,40.5,0.05
635094,40.5625,0.05
640095,40.5625,0.05
645096,40.6875,0.05
650097,40.75,0.05
655097,40.8125,0.05
660098,40.9375,0.05
665099,40.9375,0.05
670100,40.9375,0.05
675101,40.9375,0.05
680101,41.125,0.05
685102,41.1875,0.05
690103,41.3125,0.05
695104,41.3125,0.05
700104,41.375,0.05
705105,41.5,0.05
710106,41.5,0.05
715106,41.5,0.05
720107,41.6875,0.05
725108,41.6875,0.05
730109,41.6875,0.05
735109,41.875,0.05
740110,41.875,0.05
745111,41.875,0.05
750111,42.0625,0.05
755113,42.0625,0.05
760114,42.0625,0.05
765115,42.0625,0.05
770116,42.1875,0.05
775116,42.25,0.05
780117,42.25,0.05
785118,42.5,0.05
790119,42.5,0.05
795119,42.625,0.05
800120,42.625,0.05
805121,42.625,0.05
810122,42.6875,0.05
815122,42.8125,0.05
820124,42.9375,0.05
825125,43.0625,0.05
830126,43.0625,0.05
835126,43.0625,0.05
840127,43.125,0.05
845128,43.1875,0.05
850128,43.25,0.05
855129,43.3125,0.05
860130,43.3125,0.05
865131,43.4375,0.05
870131,43.4375,0.05
875132,43.5,0.05
880133,43.625,0.05
885134,43.625,0.05
890134,43.625,0.05
895135,43.875,0.05
900136,43.875,0.05
905137,43.875,0.05
910137,44.0625,0.05
915138,44.0625,0.05
920139,44.0625,0.05
925139,44.0625,0.05
930140,44.0625,0.05
935141,44.25,0.05
940142,44.25,0.05
945142,44.25,0.05
950143,44.3125,0.05
955144,44.4375,0.05
960145,44.4375,0.05
965145,44.4375,0.05
970146,44.4375,0.05
975147,44.625,0.05
980147,44.625,0.05
985148,44.625,0.05
990149,44.6875,0.05
995149,44.8125,0.05
1000150,44.875,0.05
1005151,44.9375,0.05
1010152,45,0.05
1015152,45.0625,0.05
1020153,45.0625,0.05
1025154,45.25,0.05
1030155,45.25,0.05
1035155,45.25,0.05
1040156,45.375,0.05
1045157,45.4375,0.05
1050157,45.5,0.05
1055158,45.5625,0.05
1060159,45.625,0.05
1065159,45.625,0.05
1070160,45.625,0.05
1075161,45.8125,0.05
1080162,45.8125,0.05
1085162,45.8125,0.05
1090163,45.9375,0.05
1095164,46,0.05
1100165,46,0.05
1105166,46,0.05
1110167,46,0.05
1115168,46.125,0.05
1120169,46.1875,0.05
1125170,46.1875,0.05
1130171,46.25,0.05
1135171,46.25,0.05
1140172,46.375,0.05
1145173,46.375,0.05
1150174,46.375,0.05
1155174,46.5,0.05
1160175,46.5625,0.05
1165176,46.625,0.05
1170176,46.6875,0.05
1175177,46.8125,0.05
1180178,46.8125,0.05
1185179,46.9375,0.05
1190180,47,0.05
1195180,47,0.05
1200181,47.1875,0.05
1205182,47.1875,0.05
1210182,47.1875,0.05
1215183,47.1875,0.05
1220184,47.25,0.05
1225185,47.375,0.05
1230185,47.375,0.05
1235186,47.375,0.05
1240187,47.375,0.05
1245188,47.4375,0.05
1250189,47.5625,0.05
1255189,47.5625,0.05
1260190,47.5625,0.05
1265191,47.6875,0.05
1270192,47.8125,0.05
1275193,47.8125,0.05
1280193,47.875,0.05
1285194,48,0.05
1290195,48,0.05
1295196,48,0.05
1300197,48.1875,0.05
1305198,48.1875,0.05
1310198,48.1875,0.05
1315199,48.1875,0.05
1320200,48.25,0.05
1325201,48.375,0.05
1330202,48.375,0.05
1335203,48.375,0.05
1340203,48.5,0.05
1345204,48.5625,0.05
1350205,48.5625,0.05
1355206,48.5625,0.05
1360206,48.5625,0.05
1365207,48.75,0.05
1370208,48.75,0.05
1375208,48.75,0.05
1380209,48.75,0.05
1385210,48.75,0.05
1390211,48.9375,0.05
1395212,49,0.05
1400212,49,0.05
1405213,49.125,0.05
1410214,49.125,0.05
1415214,49.1875,0.05
1420215,49.1875,0.05
1425216,49.375,0.05
1430217,49.375,0.05
1435217,49.375,0.05
1440218,49.4375,0.05
1445219,49.5,0.05
1450220,49.5625,0.05
1455220,49.5625,0.05
1460221,49.5625,0.05
1465222,49.5625,0.05
1470223,49.75,0.05
1475224,49.75,0.05
1480224,49.75,0.05
1485225,49.8125,0.05
1490226,49.9375,0.05
1495227,49.9375,0.05
1500228,50,0.05
1505228,50.0625,0.05
1510229,50.125,0.05
1515230,50.25,0.05
1520231,50.3125,0.05
1525231,50.375,0.05
1530232,50.375,0.05
1535233,50.375,0.05
1540234,50.4375,0.05
1545234,50.4375,0.05
1550235,50.5625,0.05
1555236,50.5625,0.05
1560237,50.5625,0.05
1565237,50.625,0.05
1570238,50.75,0.05
1575239,50.75,0.05
1580240,50.75,0.05
1585241,50.75,0.05
1590241,50.8125,0.05
1595242,50.9375,0.05
1600243,51,0.05
1605244,51,0.05
1610244,51.0625,0.05
1615245,51.1875,0.05
1620246,51.1875,0.05
1625247,51.1875,0.05
1630247,51.375,0.05
1635248,51.375,0.05
1640249,51.375,0.05
1645250,51.375,0.05
1650251,51.5,0.05
1655251,51.5625,0.05
1660252,51.5625,0.05
1665253,51.5625,0.05
1670253,51.5625,0.05
1675254,51.625,0.05
1680255,51.75,0.05
1685256,51.75,0.05
1690256,51.8125,0.05
1695257,51.875,0.05
1700258,52,0.05
1705259,52,0.05
1710259,52,0.05
1715260,52.0625,0.05
1720261,52.1875,0.05
1725261,52.1875,0.05
1730262,52.1875,0.05
1735263,52.375,0.05
1740263,52.375,0.05
1745264,52.375,0.05
1750265,52.375,0.05
1755266,52.375,0.05
1760266,52.5,0.05
1765267,52.5625,0.05
1770268,52.5625,0.05
1775269,52.625,0.05
1780269,52.625,0.05
1785270,52.6875,0.05
1790271,52.8125,0.05
1795272,52.8125,0.05
1800272,52.8125,0.05
1805273,52.9375,0.05
1810274,53,0.05
1815274,53,0.05
1820275,53,0.05
1825276,53,0.05
1830276,53.1875,0.05
1835277,53.1875,0.05
1840279,53.1875,0.05
1845279,53.1875,0.05
1850280,53.25,0.05
1855281,53.375,0.05
1860281,53.375,0.05
1865282,53.375,0.05
1870283,53.375,0.05
1875284,53.4375,0.05
1880284,53.625,0.05
1885285,53.625,0.05
1890286,53.625,0.05
1895286,53.75,0.05
1900287,53.8125,0.05
1905288,53.8125,0.05
1910289,53.8125,0.05
1915290,53.875,0.05
1920291,54,0.05
1925292,54,0.05
1930292,54,0.05
1935293,54,0.05
1940294,54,0.05
1945295,54.1875,0.05
1950295,54.1875,0.05
1955297,54.1875,0.05
1960297,54.375,0.05
1965298,54.4375,0.05
1970299,54.4375,0.05
1975300,54.4375,0.05
1980300,54.4375,0.05
1985301,54.5625,0.05
1990302,54.625,0.05
1995303,54.625,0.05
2000303,54.625,0.05
2005304,54.625,0.05
2010305,54.625,0.05
2015305,54.6875,0.05
2020306,54.8125,0.05
2025307,54.8125,0.05
2030308,54.8125,0.05
2035308,54.8125,0.05
2040309,54.875,0.05
2045310,55,0.05
2050310,55,0.05
2055311,55.0625,0.05
2060312,55.1875,0.05
2065313,55.25,0.05
2070314,55.25,0.05
2075314,55.25,0.05
2080315,55.3125,0.05
2085316,55.4375,0.05
2090316,55.4375,0.05
2095317,55.4375,0.05
2100318,55.4375,0.05
2105319,55.4375,0.05
2110320,55.4375,0.05
2115320,55.4375,0.05
2120321,55.625,0.05
2125322,55.6875,0.05
2130322,55.6875,0.05
2135323,55.6875,0.05
2140324,55.75,0.05
