range: +/- 4.096V
rate: 128 SPS
mux: AIN0 - AIN3
mode: Single
raw: [10010011 10000011]
0,51.8125,false
201,51.3125,false
401,51.3125,false
602,51.3125,false
802,51.3125,false
1003,51.3125,false
1203,51.3125,false
1404,51.3125,false
1605,51.3125,false
1806,51.3125,false
2007,51.3125,false
2208,51.3125,false
2409,51.3125,false
2610,51.3125,false
2811,51.3125,false
3011,51.3125,false
3212,51.3125,false
3413,51.3125,false
3614,51.3125,false
3815,51.3125,false
4016,51.3125,false
4217,51.3125,false
4418,51.3125,false
4619,51.3125,false
4820,51.3125,false
5021,51.3125,false
5221,51.3125,false
5422,51.3125,false
5623,51.3125,false
5824,51.3125,false
6024,51.3125,false
6225,51.3125,false
6426,51.3125,false
6626,51.3125,false
6827,51.3125,false
7028,51.3125,false
7229,51.3125,false
7429,51.3125,false
7630,51.3125,false
7831,51.3125,false
8031,51.3125,false
8232,51.3125,false
8433,51.3125,false
8634,51.25,false
8835,51.25,false
9035,51.25,false
9236,51.25,false
9437,51.25,false
9638,51.25,false
9840,51.25,false
10040,51.25,true
10241,51.25,true
10442,51.1875,true
10643,51.1875,true
10844,51.1875,true
11045,51.1875,true
11246,51.1875,true
11447,51.1875,true
11648,51.1875,true
11849,51.1875,true
12050,51.1875,true
12251,51.1875,true
12452,51.1875,true
12652,51.1875,true
12853,51.1875,true
13054,51.0625,true
13255,51.0625,true
13456,51.0625,true
13656,51.0625,true
13857,51.0625,true
14058,51,true
14259,51,true
14459,51,true
14660,51,true
14861,51,true
15062,51,true
15262,51,true
15463,51,true
15664,51,true
15864,51,true
16065,51,true
16266,51,true
16466,51,true
16667,51,true
16868,51,true
17069,51,true
17269,51,true
17470,51,true
17671,51,true
17872,51,true
18072,51,true
18273,51,true
18474,51,true
18675,51,true
18875,51,true
19076,51,true
19277,51,true
19478,51,true
19678,51,true
19879,51,true
20080,51,false
20281,51,false
20481,51,false
20682,51,false
20883,51,false
21084,51,false
21284,51,false
21485,51,false
21686,51,false
21887,51,false
22087,51,false
22288,51,false
22488,51,false
22689,51,false
22890,51,false
23091,51,false
23291,51,false
23492,51,false
23693,51.0625,false
23894,51.0625,false
24095,51.0625,false
24296,51.0625,false
24496,51.0625,false
24697,51.0625,false
24898,51.0625,false
25099,51.0625,false
25300,51.0625,false
25501,51.0625,false
25702,51.0625,false
25902,51.0625,false
26103,51.0625,false
26304,51.0625,false
26505,51.0625,false
26706,51.0625,false
26907,51.0625,false
27108,51.0625,false
27308,51.0625,false
27509,51.0625,false
27710,51.0625,false
27911,51.1875,false
28112,51.1875,false
28313,51.1875,false
28514,51.25,false
28716,51.25,false
28917,51.3125,false
29118,51.3125,false
29319,51.375,false
29520,51.375,false
29722,51.375,false
29923,51.375,false
30124,51.4375,false
30325,51.4375,false
30526,51.4375,false
30728,51.5,false
30929,51.5,false
31130,51.5625,false
31331,51.5625,false
31532,51.5625,false
31733,51.625,false
31934,51.625,false
32135,51.6875,false
32336,51.75,false
32537,51.75,false
32738,51.875,false
32939,51.875,false
33140,51.9375,false
33341,51.9375,false
33542,51.9375,false
33743,51.9375,false
33945,52,false
34146,52,false
34347,52.0625,false
34548,52.0625,false
34749,52.0625,false
34950,52.0625,false
35151,52.0625,false
35352,52.0625,false
35553,52.125,false
35754,52.125,false
35955,52.125,false
36157,52.1875,false
36358,52.1875,false
36559,52.25,false
36760,52.3125,false
