range: +/- 4.096V
rate: 128 SPS
mux: AIN0 - AIN3
mode: Single
raw: [10010011 10000011]
temp reading fn
zero crossing function
0,19.3125,0
5001,19.375,0
10002,19.375,1
15003,19.375,1
20004,19.375,1
25005,19.625,1
30005,20.6875,1
35006,22.0625,1
40006,23.9375,1
45007,26.25,1
50007,28.625,1
55008,31.375,1
60008,34.1875,1
65009,37.3125,1
70009,40.125,1
75010,43.1875,1
80011,46.125,1
85012,49,1
90013,51.9375,1
95014,54.9375,1
100014,57.8125,1
105016,60.5625,0.05
110016,63.375,0.05
115017,65.8125,0.05
120017,67.8125,0.05
125018,69,0.05
130018,70,0.05
135019,70.5625,0.05
140020,70.875,0.05
145021,71.0625,0.05
150021,71.125,0.05
155022,71.125,0.05
160023,71.125,0.05
165024,71,0.05
170024,70.5625,0.05
175025,70.375,0.05
180026,70,0.05
185027,69.75,0.05
190028,69.4375,0.05
195029,69.0625,0.05
200029,68.6875,0.05
205030,68.375,0.05
210031,68,0.05
215032,67.6875,0.05
220032,67.3125,0.05
225033,67,0.05
230033,66.6875,0.05
235034,66.3125,0.05
240035,66.0625,0.05
245036,65.75,0.05
250036,65.5,0.05
255037,65.125,0.05
260038,64.9375,0.05
265039,64.5625,0.05
270039,64.3125,0.05
275040,64.125,0.05
280041,63.8125,0.05
285042,63.625,0.05
290042,63.3125,0.05
295043,63,0.05
300044,62.8125,0.05
305045,62.5625,0.05
310045,62.375,0.05
315046,62.0625,0.05
320047,62,0.05
325047,61.6875,0.05
330052,61.5,0.05
335053,61.4375,0.05
340054,61.25,0.05
345054,61.125,0.05
350055,60.875,0.05
355056,60.75,0.05
360057,60.5625,0.05
365057,60.4375,0.05
370058,60.1875,0.05
375059,60,0.05
380059,59.875,0.05
385060,59.75,0.05
390061,59.625,0.05
395062,59.5,0.05
400062,59.4375,0.05
405063,59.25,0.05
410064,59.0625,0.05
415064,59.0625,0.05
420065,58.875,0.05
425065,58.6875,0.05
430066,58.6875,0.05
435066,58.5625,0.05
440067,58.5,0.05
445068,58.5,0.05
450069,58.3125,0.05
455069,58.25,0.05
460070,58.0625,0.05
465071,58.0625,0.05
470072,57.9375,0.05
475072,57.875,0.05
480073,57.8125,0.05
485074,57.75,0.05
490075,57.75,0.05
495075,57.625,0.05
500076,57.625,0.05
505077,57.4375,0.05
510078,57.4375,0.05
515078,57.4375,0.05
520079,57.25,0.05
525079,57.25,0.05
530080,57.1875,0.05
535081,57.1875,0.05
540082,57.0625,0.05
545082,57.0625,0.05
550083,56.875,0.05
555084,56.875,0.05
560084,56.875,0.05
565085,56.875,0.05
570086,56.875,0.05
575086,56.6875,0.05
580087,56.6875,0.05
585088,56.6875,0.05
590089,56.6875,0.05
595090,56.4375,0.05
600091,56.4375,0.05
605091,56.4375,0.05
610092,56.4375,0.05
615093,56.4375,0.05
620094,56.4375,0.05
625094,56.4375,0.05
630095,56.4375,0.05
635095,56.4375,0.05
640096,56.25,0.05
645097,56.25,0.05
650097,56.25,0.05
655098,56.25,0.05
660099,56.25,0.05
665100,56.25,0.05
670100,56.25,0.05
675101,56.0625,0.05
680102,56.0625,0.05
685103,56.0625,0.05
690103,56.0625,0.05
695104,56.0625,0.05
700105,56.0625,0.05
705106,56.0625,0.05
710106,56.0625,0.05
715107,56.0625,0.05
720108,55.9375,0.05
725108,55.9375,0.05
730109,55.9375,0.05
735109,55.9375,0.05
740110,55.9375,0.05
745110,55.875,0.05
750111,55.875,0.05
755112,55.875,0.05
760113,55.875,0.05
765113,55.875,0.05
770114,55.875,0.05
775115,55.875,0.05
780116,55.875,0.05
785117,55.875,0.05
790117,55.875,0.05
795118,55.875,0.05
800119,55.875,0.05
805120,55.875,0.05
810120,55.875,0.05
815121,55.875,0.05
820122,55.875,0.05
825123,55.875,0.05
830123,55.875,0.05
835124,55.8125,0.05
840124,55.8125,0.05
845125,55.8125,0.05
850125,55.8125,0.05
855126,55.8125,0.05
860127,55.8125,0.05
865128,55.8125,0.05
870128,55.8125,0.05
875129,55.8125,0.05
880130,55.8125,0.05
885131,55.8125,0.05
890131,55.8125,0.05
895132,55.8125,0.05
900133,55.8125,0.05
905134,55.8125,0.05
910134,55.8125,0.05
915135,55.8125,0.05
920136,55.8125,0.05
925136,55.8125,0.05
930137,55.8125,0.05
935137,55.8125,0.05
940138,55.8125,0.05
945139,55.8125,0.05
950139,55.8125,0.05
955140,55.8125,0.05
960141,55.8125,0.05
965141,55.8125,0.05
970142,55.8125,0.05
975143,55.8125,0.05
980144,55.8125,0.05
985145,55.875,0.05
990146,55.875,0.05
995147,55.875,0.05
1000148,55.875,0.05
1005148,55.875,0.05
1010149,55.875,0.05
1015150,55.875,0.05
1020151,55.875,0.05
1025151,55.9375,0.05
1030152,55.9375,0.05
1035153,55.9375,0.05
1040153,55.9375,0.05
1045154,55.9375,0.05
1050155,55.9375,0.05
1055156,56,0.05
1060156,56,0.05
1065157,56.0625,0.05
1070159,56.0625,0.05
1075160,56.0625,0.05
1080160,56.125,0.05
1085161,56.125,0.05
1090162,56.125,0.05
1095163,56.125,0.05
1100163,56.125,0.05
1105164,56.125,0.05
1110165,56.125,0.05
1115166,56.125,0.05
1120166,56.125,0.05
1125167,56.125,0.05
1130168,56.125,0.05
1135168,56.125,0.05
1140168,56.125,0.05
1145169,56.125,0.05
1150170,56.125,0.05
1155171,56.25,0.05
1160171,56.3125,0.05
1165172,56.3125,0.05
1170173,56.3125,0.05
1175174,56.3125,0.05
1180174,56.3125,0.05
1185175,56.3125,0.05
1190176,56.3125,0.05
1195177,56.3125,0.05
1200178,56.3125,0.05
1205179,56.3125,0.05
1210179,56.3125,0.05
1215180,56.4375,0.05
1220181,56.5,0.05
1225182,56.5,0.05
1230182,56.5,0.05
1235183,56.5625,0.05
1240183,56.5625,0.05
1245184,56.5625,0.05
1250185,56.5625,0.05
1255186,56.5625,0.05
1260187,56.5625,0.05
1265188,56.5625,0.05
1270189,56.5625,0.05
1275189,56.5625,0.05
1280190,56.5625,0.05
1285191,56.6875,0.05
1290192,56.75,0.05
1295192,56.75,0.05
1300193,56.75,0.05
1305194,56.75,0.05
1310195,56.8125,0.05
1315195,56.8125,0.05
1320196,56.875,0.05
1325197,56.875,0.05
1330198,56.9375,0.05
1335198,56.9375,0.05
1340199,56.9375,0.05
1345199,56.9375,0.05
1350200,56.9375,0.05
1355201,56.9375,0.05
1360202,56.9375,0.05
1365202,56.9375,0.05
1370203,57.0625,0.05
1375204,57.0625,0.05
1380205,57.125,0.05
1385206,57.125,0.05
1390207,57.125,0.05
1395208,57.125,0.05
1400209,57.125,0.05
1405210,57.125,0.05
1410211,57.125,0.05
1415211,57.125,0.05
1420212,57.125,0.05
1425213,57.125,0.05
1430213,57.125,0.05
1435214,57.125,0.05
1440214,57.125,0.05
1445215,57.25,0.05
1450216,57.3125,0.05
1455216,57.3125,0.05
1460217,57.3125,0.05
1465218,57.3125,0.05
1470219,57.3125,0.05
1475219,57.3125,0.05
1480220,57.3125,0.05
1485221,57.3125,0.05
1490221,57.375,0.05
1495222,57.4375,0.05
1500224,57.5,0.05
1505225,57.5,0.05
1510226,57.5,0.05
1515226,57.5,0.05
1520227,57.5,0.05
1525228,57.5625,0.05
1530229,57.6875,0.05
1535229,57.6875,0.05
1540230,57.75,0.05
1545230,57.75,0.05
1550231,57.75,0.05
1555232,57.75,0.05
1560232,57.75,0.05
1565233,57.75,0.05
1570234,57.8125,0.05
1575235,57.875,0.05
1580235,57.875,0.05
1585236,57.875,0.05
1590237,57.875,0.05
1595238,57.875,0.05
1600238,57.875,0.05
1605239,57.875,0.05
1610240,57.875,0.05
1615241,57.875,0.05
1620241,57.875,0.05
1625242,57.875,0.05
1630243,57.9375,0.05
1635244,57.9375,0.05
1640244,58.0625,0.05
1645245,58.0625,0.05
1650245,58.0625,0.05
1655246,58.0625,0.05
1660247,58.0625,0.05
1665247,58.0625,0.05
1670248,58.125,0.05
1675249,58.25,0.05
1680250,58.25,0.05
1685250,58.25,0.05
1690251,58.25,0.05
1695252,58.25,0.05
1700253,58.25,0.05
1705253,58.25,0.05
1710254,58.25,0.05
1715255,58.25,0.05
1720256,58.3125,0.05
1725257,58.3125,0.05
1730257,58.4375,0.05
1735258,58.4375,0.05
1740259,58.4375,0.05
1745259,58.4375,0.05
1750260,58.5,0.05
1755261,58.5,0.05
1760261,58.5,0.05
1765262,58.5,0.05
1770263,58.5625,0.05
1775264,58.6875,0.05
1780265,58.6875,0.05
1785265,58.6875,0.05
1790266,58.6875,0.05
1795267,58.6875,0.05
1800267,58.6875,0.05
1805268,58.6875,0.05
1810269,58.6875,0.05
1815270,58.6875,0.05
1820271,58.6875,0.05
1825271,58.6875,0.05
1830272,58.8125,0.05
1835273,58.875,0.05
1840273,58.875,0.05
1845274,58.875,0.05
1850274,58.875,0.05
1855275,58.875,0.05
1860276,58.875,0.05
1865277,58.875,0.05
1870277,58.875,0.05
1875278,58.875,0.05
1880279,58.875,0.05
1885280,58.875,0.05
1890280,59,0.05
1895281,59,0.05
1900282,59.0625,0.05
1905283,59.0625,0.05
1910283,59.0625,0.05
1915284,59.0625,0.05
1920285,59.0625,0.05
1925286,59.1875,0.05
1930286,59.1875,0.05
1935287,59.25,0.05
1940288,59.25,0.05
1945288,59.25,0.05
1950289,59.25,0.05
1955289,59.25,0.05
1960290,59.25,0.05
1965291,59.25,0.05
1970292,59.375,0.05
1975293,59.375,0.05
1980293,59.375,0.05
1985294,59.375,0.05
1990295,59.375,0.05
1995296,59.375,0.05
2000296,59.4375,0.05
2005297,59.4375,0.05
2010298,59.4375,0.05
2015299,59.4375,0.05
2020299,59.4375,0.05
2025300,59.4375,0.05
2030301,59.4375,0.05
2035302,59.4375,0.05
2040302,59.4375,0.05
2045303,59.4375,0.05
